timestamp,bitcoin_price,bitcoin_market_cap,bitcoin_volume,ethereum_price,ethereum_market_cap,ethereum_volume,ripple_price,ripple_market_cap,ripple_volume,bitcoin_pct_return,bitcoin_log_return,ethereum_pct_return,ethereum_log_return,ripple_pct_return,ripple_log_return
2026-02-13 09:03:24.328000+00:00,66633.60165762658,1331780078498.1426,47720173701.29639,1945.7791928156093,234964995640.91516,19564815334.362057,1.3591049563810844,82806814802.9535,2459999285.6952,0.0023341429025882654,0.0023314230226135456,0.005677272154798185,0.005661217182209056,0.00261190194078309,0.002608496852790841
2026-02-13 09:04:02.487000+00:00,66720.84693328835,1333775545482.1902,47776460896.325195,1956.7635496630985,236223567832.60086,19228115757.114624,1.362645557551316,83023898771.88548,2466212007.725901,0.0013093285293215295,0.0013084721062006557,0.005645222689216967,0.005629348135185429,0.0026050976810938486,0.0026017102958341117
2026-02-13 09:04:03.515000+00:00,66808.09220895013,1335771012466.2375,47832748091.354004,1958.0429953514258,236334497431.1086,19272998765.206493,1.3661861587215476,83240982740.81746,2472424729.7566023,0.0013076164298244652,0.0013067622440112096,0.0006538580957047291,0.0006536444236358045,0.0025983287808124533,0.00259495896059092
2026-02-13 10:01:13.183000+00:00,66895.3374846119,1337766479450.2852,47889035286.38281,1959.3224410397534,236445427029.61636,19317881773.298367,1.3665405362336227,83260935862.73274,2463744286.5248365,0.0013059088020190845,0.0013050568447578181,0.0006534308446570769,0.0006532174516760128,0.0002593918184670141,0.0002593581822257884
2026-02-13 10:02:36.359000+00:00,66903.52490994334,1337970713190.9902,47907869768.065994,1960.6018867280807,236556356628.1241,19362764781.390236,1.3668949137456976,83280888984.64803,2455063843.2930703,0.00012239156926785455,0.00012238408003081405,0.0006530041516026319,0.0006527910371629892,0.00025932455179966674,0.0002592909330000782
2026-02-13 10:02:38.632000+00:00,66911.7123352748,1338174946931.6953,47926704249.74918,1959.9817472185823,236510062371.43054,19543347365.815247,1.3672492912577727,83300842106.56331,2446383400.0613046,0.0001223765914051267,0.00012236910400091383,-0.0003163005777441219,-0.00031635061132257385,0.00025925732001153,0.0002592237186400158
2026-02-13 11:02:33.325000+00:00,66919.89976060626,1338379180672.4006,47945538731.43237,1959.3616077090837,236463768114.73697,19723929950.240253,1.3679826388689842,83358332845.22069,2427126636.698514,0.00012236161720746708,0.00012235413163540917,-0.0003164006554543519,-0.00031645072070246794,0.000536367154037265,0.0005362233605903903
2026-02-13 11:02:34.662000+00:00,66928.08718593771,1338583414413.1057,47964373213.115555,1958.7414681995854,236417473858.0434,19904512534.66526,1.3668254375282134,83269643491.40753,2410028449.6026325,0.00012234664667354345,0.00012233916293296812,-0.0003165007965136857,-0.00031655089346154403,-0.0008459181482942668,-0.0008462761389525082
2026-02-13 11:02:35.254000+00:00,66977.56902850841,1339389526375.72,47608808738.8457,1958.121328690087,236371179601.34982,20085095119.09027,1.3656682361874428,83180954137.59438,2392930262.506751,0.0007393285039394293,0.0007390553352536991,-0.00031660100098274135,-0.00031665112966045857,-0.0008466343316402281,-0.0008469929289007717
2026-02-13 12:00:11.101000+00:00,67027.05087107912,1340195638338.334,47253244264.57584,1958.4687878432865,236396800079.22845,19535803272.09457,1.364511034846672,83092264783.78122,2375832075.4108696,0.0007387823011260064,0.000738509535816299,0.00017744516037310198,0.00017742941884277678,-0.0008473517287048704,-0.0008477109341108227
2026-02-13 12:00:37.465000+00:00,67076.53271364984,1341001750300.9482,46897679790.305984,1958.816246996486,236422420557.10712,18986511425.09887,1.3643288759698822,83081725802.60217,2373026279.22229,0.0007382369047668202,0.0007379645419403239,0.00017741367917434303,0.00017739794322871777,-0.0001334975475740796,-0.0001335064591648096
2026-02-13 12:01:49.205000+00:00,67126.01455622054,1341807862263.5625,46542115316.03613,1959.0764680287623,236525244517.74188,18954774955.82534,1.3641467170930923,83071186821.42313,2370220483.03371,0.0007376923130768542,0.00073742035184339,0.00013284606592134374,0.00013283724266414303,-0.0001335153715488202,-0.00013352428551948367
2026-02-13 13:00:34.985000+00:00,67088.77261084886,1341882240670.4224,46230875598.80674,1959.3366890610387,236628068478.37662,18923038486.55181,1.3639645582163025,83060647840.24408,2367414686.8451304,-0.0005548064430443977,-0.0005549604050877423,0.0001328284201882468,0.0001328195992747453,-0.00013353320028364202,-0.00013354211663519247
