timestamp,bitcoin_price,bitcoin_market_cap,bitcoin_volume,ethereum_price,ethereum_market_cap,ethereum_volume,ripple_price,ripple_market_cap,ripple_volume
2026-03-01 17:04:10.532000+00:00,66114.20988441783,1322853161443.5168,44007042991.00965,1969.0186228461207,237970566828.45514,18868681237.575294,1.36832894189591,83651241839.67099,3449658386.682267
2026-03-01 18:02:18.957000+00:00,66085.0864824795,1322129284785.8794,44166969764.95499,1966.390963285248,237703395761.28226,20895097670.264835,1.3676973365969154,83637551685.4824,3448844786.1162663
2026-03-01 18:02:25.179000+00:00,66055.96308054116,1321405408128.2417,44326896538.900314,1963.7633037243756,237436224694.1094,22921514102.954376,1.3678885383137074,83640092855.50539,3446749846.029885
2026-03-01 18:02:27.294000+00:00,66026.83967860283,1320681531470.6042,44486823312.84565,1969.6853414026564,237940825652.7379,21619480863.050278,1.3680797400304994,83642634025.52837,3444654905.9435034
2026-03-01 19:00:41.362000+00:00,66123.65814664985,1322371877859.7546,44239816496.29092,1975.6073790809373,238445426611.3664,20317447623.14618,1.3682709417472914,83645175195.55135,3442559965.857122
2026-03-01 19:03:20.700000+00:00,66220.47661469686,1324062224248.905,43992809679.73619,1968.3991103463313,237549016406.87296,21038794293.6531,1.3684621434640833,83647716365.57433,3440465025.7707405
2026-03-01 19:04:04.817000+00:00,66317.29508274388,1325752570638.0554,43745802863.18146,1961.1908416117255,236652606202.3795,21760140964.160015,1.365618963946576,83465604003.83344,3418186918.47346
2026-03-01 20:00:23.704000+00:00,66137.94746251516,1321958460342.6436,43292501530.638084,1953.9825728771195,235756195997.88605,22481487634.666935,1.3627757844290687,83283491642.09256,3395908811.17618
2026-03-01 20:00:29.771000+00:00,65958.59984228645,1318164350047.232,42839200198.09471,1944.0837571897273,234515344661.0514,22508458867.317467,1.3599326049115614,83101379280.35168,3373630703.878899
2026-03-01 20:02:29.283000+00:00,65797.77722668421,1315115346367.8403,42875349093.475494,1934.1849415023353,233274493324.21677,22535430099.968002,1.357089425394054,82919266918.6108,3351352596.581619
2026-03-01 21:02:29.639000+00:00,65636.95461108195,1312066342688.4485,42911497988.85628,1924.286125814943,232033641987.38214,22562401332.618538,1.3419159072450162,81962901228.75755,3289569413.3918467
2026-03-01 21:02:42.486000+00:00,65476.1319954797,1309017339009.0566,42947646884.23707,1914.3873101275508,230792790650.5475,22589372565.26907,1.3446302743558793,82133449748.05116,3270997537.9474735
2026-03-01 21:02:42.601000+00:00,65315.30937987745,1305968335329.665,42983795779.61785,1922.2415223334683,231835962916.93323,22537467516.91635,1.3473446414667425,82303998267.34479,3252425662.5031004
2026-03-01 22:02:39.017000+00:00,65509.957380453336,1309876303403.4077,42762551963.885086,1930.0957345393858,232879135183.319,22485562468.563633,1.3500590085776054,82474546786.6384,3233853787.0587273
2026-03-01 22:03:08.164000+00:00,65704.60538102922,1313784271477.1504,42541308148.15233,1928.6882219308698,232805071800.60843,22581929151.485706,1.3527733756884686,82645095305.93202,3215281911.614354
2026-03-01 22:03:42.943000+00:00,65545.35538413856,1310915132766.3381,42833061076.26184,1927.2807093223537,232731008417.8979,22678295834.407784,1.3554877427993317,82815643825.22563,3196710036.169981
2026-03-01 23:02:23.460000+00:00,65386.1053872479,1308045994055.526,43124814004.37135,1925.8731967138376,232656945035.18732,22774662517.329857,1.3433909344212618,82133815668.9532,3355514927.4874444
2026-03-01 23:03:07.390000+00:00,65226.85539035725,1305176855344.7136,43416566932.480865,1924.4656841053215,232582881652.47678,22871029200.251934,1.3451146364744262,82218492566.27136,3338328661.8707623
2026-03-01 23:03:17.728000+00:00,65481.52970546198,1309422305553.9434,43885874579.47837,1923.0581714968055,232508818269.7662,22967395883.174007,1.3468383385275906,82303169463.58954,3321142396.2540803
2026-03-02 00:02:56.203000+00:00,65736.20402056671,1313667755763.1729,44355182226.475876,1931.076967831841,233223489075.1754,23264629619.613087,1.3485620405807552,82387846360.9077,3303956130.637398
2026-03-02 00:03:02.648000+00:00,65893.91248999344,1317078091358.592,44486725775.78248,1939.095764166877,233938159880.58466,23561863356.052166,1.3502857426339197,82472523258.22588,3286769865.0207157
2026-03-02 00:03:46.393000+00:00,66051.62095942016,1320488426954.0112,44618269325.08909,1950.0328916426065,235307721079.72736,23528814332.071404,1.352009444687084,82557200155.54404,3269583599.4040337
2026-03-02 01:01:39.303000+00:00,66209.32942884689,1323898762549.4302,44749812874.39569,1960.9700191183363,236677282278.8701,23495765308.09064,1.3597791422658791,83072465137.03256,3482731009.0403543
2026-03-02 01:02:25.394000+00:00,66367.03789827361,1327309098144.8494,44881356423.7023,1961.7456878595567,236822242434.02347,23277028425.374657,1.367548839844674,83587730118.52107,3695878418.676675
2026-03-02 01:02:26.429000+00:00,66524.74636770034,1330719433740.2686,45012899973.0089,1962.5213566007774,236967202589.17685,23058291542.65867,1.367824229884655,83612647797.87076,3442365878.131569
2026-03-02 02:01:52.114000+00:00,66529.1540945348,1331100018088.6294,44673084425.249825,1963.2970253419978,237112162744.33023,22839554659.942684,1.3680996199246362,83637565477.22043,3188853337.5864625
2026-03-02 02:02:27.332000+00:00,66533.56182136925,1331480602436.99,44333268877.49075,1964.0726940832183,237257122899.4836,22620817777.2267,1.366954905805225,83509058831.9489,3218198951.6434865
2026-03-02 02:02:28.670000+00:00,66537.9695482037,1331861186785.3508,43993453329.731674,1961.3597438536,236911574843.18628,22483871956.029263,1.365810191685814,83380552186.67738,3247544565.7005105
2026-03-02 03:02:13.441000+00:00,66455.96146691684,1329882669200.1978,43360674317.63471,1958.646793623982,236566026786.88892,22346926134.83183,1.3646654775664029,83252045541.40585,3276890179.7575345
2026-03-02 03:02:13.695000+00:00,66373.95338562995,1327904151615.0444,42727895305.53776,1955.9338433943637,236220478730.59158,22209980313.63439,1.366978158839869,83420753765.19177,3142722307.6522684
2026-03-02 03:02:13.716000+00:00,66291.94530434308,1325925634029.8914,42095116293.440796,1960.0329864890025,236679057772.7824,21877127423.258926,1.3692908401133352,83589461988.97769,3008554435.5470023
2026-03-02 04:00:40.985000+00:00,66827.45258916239,1336309270886.8855,41951068245.09013,1964.132129583641,237137636814.9732,21544274532.88346,1.3716035213868014,83758170212.7636,2874386563.441736
2026-03-02 04:02:08.661000+00:00,66816.60115272217,1335792233334.3137,42099637108.13953,1968.2312726782798,237596215857.16403,21211421642.508,1.3739162026602676,83926878436.54951,2740218691.33647
2026-03-02 04:02:08.799000+00:00,66805.74971628196,1335275195781.7417,42248205971.18892,1972.3304157729185,238054794899.35486,20878568752.132534,1.3712294111220373,83786422112.46562,2848355270.650336
2026-03-02 05:01:26.540000+00:00,66794.89827984174,1334758158229.17,42396774834.23831,1972.3163042534472,238002691196.9568,21167942737.61179,1.3685426195838073,83645965788.38171,2956491849.964201
2026-03-02 05:02:04.942000+00:00,66780.59106826615,1335063474733.6135,42524195648.729546,1972.3021927339757,237950587494.55875,21457316723.09105,1.365855828045577,83505509464.29782,3064628429.2780666
2026-03-02 05:02:05.140000+00:00,66766.28385669054,1335368791238.0571,42651616463.22078,1972.2880812145045,237898483792.16068,21746690708.570305,1.3651684189811701,83501273239.83824,3064331689.835695
2026-03-02 06:01:34.189000+00:00,66751.97664511495,1335674107742.5007,42779037277.712006,1972.0627115431025,238065150490.0466,21784377668.03276,1.3644810099167632,83497037015.37866,3064034950.393323
2026-03-02 06:01:34.853000+00:00,66737.66943353935,1335979424246.9443,42906458092.20324,1971.8373418717006,238231817187.93256,21822064627.495213,1.3597669624874202,83166499209.41618,2921694326.678017
2026-03-02 06:02:04.164000+00:00,66559.96252578817,1332000920560.7256,42529420114.68134,1971.6119722002986,238398483885.81848,21859751586.95767,1.355052915058077,82835961403.45369,2779353702.962711
2026-03-02 07:01:27.465000+00:00,66382.255618037,1328022416874.5068,42152382137.159454,1962.3794264763656,237158789433.49365,21448923921.07755,1.350338867628734,82505423597.49121,2637013079.247405
2026-03-02 07:01:37.239000+00:00,66204.54871028582,1324043913188.288,41775344159.63756,1953.1468807524325,235919094981.1688,21038096255.197426,1.3491534656173831,82428486113.09126,2616012835.4724226
2026-03-02 07:02:02.110000+00:00,66125.38997071653,1322257533440.7039,41979765658.627686,1943.9143350284994,234679400528.84396,20627268589.317307,1.3479680636060325,82351548628.69131,2595012591.6974397
2026-03-02 08:01:35.809000+00:00,66046.23123114723,1320471153693.1194,42184187157.617805,1942.6953832664512,234526096661.83618,20728813844.577263,1.3467826615946816,82274611144.29137,2574012347.922457
2026-03-02 08:01:36.706000+00:00,65967.07249157794,1318684773945.5352,42388608656.60793,1941.4764315044033,234372792794.8284,20830359099.837215,1.3484369525426827,82376116546.80658,2585836912.5601234
2026-03-02 08:02:02.485000+00:00,66037.41175484593,1320127256471.482,42487545876.48468,1940.2574797423551,234219488927.82062,20931904355.09717,1.3500912434906835,82477621949.32178,2597661477.19779
2026-03-02 09:01:26.376000+00:00,66107.75101811394,1321569738997.4285,42586483096.36142,1947.1588763386555,234879249407.91217,21919706779.361366,1.3517455344386846,82579127351.83698,2609486041.8354564
2026-03-02 09:01:30.691000+00:00,66178.09028138194,1323012221523.375,42685420316.23816,1947.2986015497695,234984718736.6346,21798783891.8381,1.3533998253866857,82680632754.35219,2621310606.4731226
2026-03-02 09:01:31.166000+00:00,66248.42954464993,1324454704049.3218,42784357536.11491,1947.4383267608832,235090188065.3571,21677861004.314835,1.35364836934073,82721239997.34836,2638903203.0900087
2026-03-02 10:02:35.532000+00:00,66213.5923057744,1325020331829.9194,43251073989.78591,1947.5780519719972,235195657394.07953,21556938116.79157,1.3538969132947742,82761847240.34453,2656495799.7068954
2026-03-02 10:02:44.134000+00:00,66178.75506689884,1325585959610.5168,43717790443.45692,1947.717777183111,235301126722.802,21436015229.268303,1.3535568622642709,82725716516.5405,2675052122.5420604
